iso_639_1,name
en,English
fr,Français
en,English
tr,Türkçe
el,ελληνικά
zh,普通话
en,English
en,English
en,English
en,English
en,English
en,English
it,Italiano
en,English
es,Español
fr,Français
en,English
en,English
fr,Français
la,Latin
en,English
ru,Pусский
en,English
fr,Français
hu,Magyar
de,Deutsch
fr,Français
en,English
en,English
en,English
pt,Português
en,English
en,English
en,English
en,English
en,English
bo,
zh,普通话
en,English
,
en,English
is,Íslenska
ja,日本語
en,English
ku,
tr,Türkçe
en,English
pt,Português
es,Español
en,English
en,English
it,Italiano
,
fr,Français
en,English
,
en,English
en,English
en,English
en,English
en,English
en,English
en,English
ja,日本語
zh,普通话
en,English
en,English
en,English
ja,日本語
en,English
pt,Português
en,English
de,Deutsch
en,English
en,English
fr,Français
en,English
de,Deutsch
hu,Magyar
pt,Português
en,English
it,Italiano
en,English
de,Deutsch
en,English
en,English
,
en,English
fr,Français
de,Deutsch
en,English
en,English
ur,اردو
en,English
en,English
en,English
en,English
en,English
en,English
de,Deutsch
bs,Bosanski
sr,Srpski
hr,Hrvatski
en,English
en,English
en,English
en,English
en,English
de,Deutsch
de,Deutsch
en,English
en,English
es,Español
en,English
en,English
en,English
it,Italiano
ar,العربية
en,English
es,Español
fr,Français
ja,日本語
ru,Pусский
en,English
en,English
en,English
en,English
hi,हिन्दी
en,English
en,English
en,English
en,English
en,English
en,English
zh,普通话
en,English
en,English
en,English
fr,Français
de,Deutsch
de,Deutsch
it,Italiano
en,English
en,English
en,English
en,English
de,Deutsch
ko,한국어/조선말
en,English
en,English
es,Español
en,English
en,English
en,English
cs,Český
,
fr,Français
en,English
es,Español
en,English
th,ภาษาไทย
en,English
en,English
en,English
it,Italiano
he,עִבְרִית
en,English
en,English
en,English
en,English
en,English
en,English
en,English
es,Español
en,English
en,English
en,English
en,English
it,Italiano
am,
fr,Français
he,עִבְרִית
en,English
en,English
cn,广州话 / 廣州話
th,ภาษาไทย
en,English
en,English
xx,No Language
xx,No Language
de,Deutsch
en,English
yi,
en,English
ro,Română
es,Español
en,English
fi,suomi
en,English
en,English
es,Español
ko,한국어/조선말
en,English
fr,Français
es,Español
en,English
en,English
en,English
es,Español
en,English
en,English
en,English
en,English
en,English
fr,Français
en,English
en,English
en,English
en,English
en,English
en,English
en,English
en,English
en,English
en,English
fr,Français
en,English
ja,日本語
en,English
en,English
en,English
fr,Français
zh,普通话
cn,广州话 / 廣州話
cn,广州话 / 廣州話
cn,广州话 / 廣州話
de,Deutsch
ja,日本語
zh,普通话
cn,广州话 / 廣州話
zh,普通话
en,English
en,English
ja,日本語
cn,广州话 / 廣州話
en,English
en,English
da,Dansk
en,English
,
en,English
en,English
en,English
en,English
es,Español
it,Italiano
sv,svenska
sv,svenska
da,Dansk
en,English
fr,Français
en,English
ht,
en,English
en,English
en,English
en,English
es,Español
en,English
en,English
de,Deutsch
en,English
fr,Français
fr,Français
en,English
de,Deutsch
en,English
en,English
fr,Français
en,English
en,English
ar,العربية
he,עִבְרִית
ru,Pусский
ar,العربية
en,English
fr,Français
en,English
ja,日本語
en,English
en,English
en,English
fr,Français
en,English
it,Italiano
fr,Français
es,Español
en,English
en,English
fr,Français
en,English
en,English
it,Italiano
en,English
,
en,English
en,English
en,English
en,English
en,English
en,English
en,English
sv,svenska
sv,svenska
sv,svenska
sv,svenska
en,English
ga,Gaeilge
la,Latin
en,English
it,Italiano
en,English
de,Deutsch
he,עִבְרִית
hu,Magyar
pl,Polski
yi,
en,English
en,English
es,Español
en,English
en,English
hu,Magyar
ru,Pусский
de,Deutsch
fr,Français
en,English
en,English
en,English
en,English
fr,Français
en,English
fr,Français
en,English
en,English
cn,广州话 / 廣州話
en,English
en,English
ko,한국어/조선말
en,English
ar,العربية
en,English
it,Italiano
en,English
en,English
fr,Français
fr,Français
en,English
en,English
hu,Magyar
it,Italiano
en,English
en,English
en,English
fr,Français
es,Español
en,English
en,English
cn,广州话 / 廣州話
en,English
en,English
en,English
en,English
en,English
cs,Český
da,Dansk
en,English
en,English
de,Deutsch
en,English
fi,suomi
fr,Français
de,Deutsch
en,English
en,English
de,Deutsch
pt,Português
,
en,English
fr,Français
en,English
hu,Magyar
ru,Pусский
,
bn,বাংলা
hi,हिन्दी
en,English
en,English
en,English
en,English
en,English
en,English
en,English
en,English
en,English
en,English
fr,Français
en,English
en,English
en,English
en,English
ru,Pусский
nl,Nederlands
de,Deutsch
ru,Pусский
en,English
he,עִבְרִית
kk,қазақ
en,English
es,Español
en,English
en,English
en,English
en,English
en,English
en,English
en,English
tr,Türkçe
en,English
cn,广州话 / 廣州話
en,English
en,English
hu,Magyar
en,English
ar,العربية
en,English
no,Norsk
en,English
de,Deutsch
en,English
en,English
en,English
en,English
en,English
en,English
ja,日本語
ru,Pусский
en,English
ar,العربية
en,English
en,English
de,Deutsch
en,English
en,English
it,Italiano
en,English
en,English
fr,Français
ru,Pусский
ru,Pусский
en,English
de,Deutsch
fi,suomi
en,English
fa,فارسی
en,English
en,English
en,English
es,Español
en,English
en,English
en,English
fr,Français
es,Español
en,English
fr,Français
de,Deutsch
sw,Kiswahili
en,English
en,English
es,Español
en,English
en,English
en,English
en,English
en,English
de,Deutsch
ru,Pусский
fi,suomi
zh,普通话
ru,Pусский
xx,No Language
es,Español
en,English
ja,日本語
pt,Português
fr,Français
ka,ქართული
de,Deutsch
en,English
af,Afrikaans
en,English
zu,isiZulu
en,English
en,English
de,Deutsch
fr,Français
es,Español
en,English
en,English
en,English
zh,普通话
cs,Český
en,English
en,English
en,English
en,English
en,English
en,English
de,Deutsch
pl,Polski
en,English
sh,
it,Italiano
zh,普通话
ja,日本語
en,English
en,English
fr,Français
en,English
bn,বাংলা
fr,Français
en,English
en,English
en,English
en,English
en,English
en,English
fr,Français
ru,Pусский
en,English
ja,日本語
en,English
de,Deutsch
en,English
en,English
en,English
af,Afrikaans
en,English
xh,
en,English
en,English
fr,Français
de,Deutsch
en,English
fr,Français
en,English
en,English
pl,Polski
pt,Português
es,Español
en,English
en,English
de,Deutsch
es,Español
en,English
en,English
es,Español
en,English
en,English
es,Español
en,English
ru,Pусский
en,English
es,Español
ko,한국어/조선말
en,English
en,English
en,English
fr,Français
fr,Français
en,English
en,English
xx,No Language
es,Español
en,English
en,English
en,English
de,Deutsch
fr,Français
ar,العربية
en,English
fr,Français
es,Español
en,English
en,English
zh,普通话
en,English
en,English
pt,Português
en,English
en,English
fr,Français
af,Afrikaans
en,English
en,English
en,English
de,Deutsch
en,English
cn,广州话 / 廣州話
zh,普通话
en,English
en,English
en,English
en,English
en,English
es,Español
fa,فارسی
en,English
,
en,English
en,English
en,English
ru,Pусский
en,English
hi,हिन्दी
ko,한국어/조선말
zh,普通话
en,English
en,English
en,English
fr,Français
en,English
en,English
en,English
en,English
de,Deutsch
la,Latin
es,Español
en,English
fr,Français
zh,普通话
en,English
en,English
ja,日本語
en,English
en,English
ru,Pусский
es,Español
de,Deutsch
ln,
en,English
fr,Français
en,English
en,English
fr,Français
de,Deutsch
pt,Português
de,Deutsch
it,Italiano
en,English
es,Español
en,English
en,English
fr,Français
ko,한국어/조선말
ru,Pусский
de,Deutsch
en,English
pl,Polski
la,Latin
en,English
en,English
fr,Français
ru,Pусский
en,English
en,English
fr,Français
en,English
en,English
en,English
ar,العربية
fr,Français
en,English
zh,普通话
no,Norsk
en,English
en,English
de,Deutsch
zh,普通话
ru,Pусский
en,English
de,Deutsch
hu,Magyar
no,Norsk
en,English
ja,日本語
en,English
en,English
it,Italiano
en,English
ar,العربية
en,English
es,Español
en,English
en,English
en,English
en,English
de,Deutsch
ko,한국어/조선말
en,English
en,English
es,Español
fr,Français
de,Deutsch
en,English
nl,Nederlands
en,English
en,English
zh,普通话
en,English
en,English
hi,हिन्दी
es,Español
en,English
de,Deutsch
fr,Français
it,Italiano
fr,Français
it,Italiano
en,English
ja,日本語
ko,한국어/조선말
th,ภาษาไทย
en,English
fr,Français
fr,Français
en,English
fr,Français
sw,Kiswahili
cs,Český
en,English
en,English
en,English
fr,Français
fr,Français
en,English
en,English
da,Dansk
en,English
hi,हिन्दी
sv,svenska
ko,한국어/조선말
en,English
fr,Français
la,Latin
pl,Polski
en,English
de,Deutsch
en,English
en,English
en,English
de,Deutsch
ja,日本語
en,English
es,Español
el,ελληνικά
cs,Český
en,English
en,English
en,English
pl,Polski
en,English
fr,Français
en,English
en,English
fr,Français
it,Italiano
es,Español
ja,日本語
en,English
en,English
en,English
en,English
en,English
hu,Magyar
en,English
en,English
ja,日本語
en,English
ko,한국어/조선말
pl,Polski
en,English
en,English
en,English
pl,Polski
pt,Português
en,English
en,English
en,English
en,English
de,Deutsch
ru,Pусский
en,English
en,English
ja,日本語
da,Dansk
en,English
is,Íslenska
ru,Pусский
en,English
en,English
en,English
en,English
en,English
ja,日本語
en,English
fr,Français
en,English
es,Español
fr,Français
en,English
zh,普通话
ar,العربية
en,English
da,Dansk
en,English
zh,普通话
en,English
it,Italiano
en,English
en,English
en,English
en,English
en,English
fr,Français
ar,العربية
fr,Français
en,English
ru,Pусский
pt,Português
en,English
en,English
en,English
,
ja,日本語
en,English
en,English
en,English
ru,Pусский
ar,العربية
la,Latin
en,English
en,English
en,English
en,English
es,Español
cs,Český
en,English
en,English
cn,广州话 / 廣州話
en,English
zh,普通话
en,English
pl,Polski
ja,日本語
en,English
tr,Türkçe
en,English
fr,Français
sk,Slovenčina
it,Italiano
en,English
en,English
en,English
en,English
en,English
ja,日本語
it,Italiano
en,English
en,English
en,English
en,English
zh,普通话
en,English
en,English
en,English
en,English
it,Italiano
fr,Français
it,Italiano
es,Español
en,English
es,Español
he,עִבְרִית
es,Español
sv,svenska
en,English
en,English
it,Italiano
en,English
de,Deutsch
en,English
fr,Français
de,Deutsch
en,English
de,Deutsch
fr,Français
en,English
ar,العربية
ku,
en,English
fr,Français
hu,Magyar
fr,Français
it,Italiano
en,English
en,English
en,English
en,English
it,Italiano
en,English
en,English
da,Dansk
fi,suomi
en,English
en,English
xx,No Language
en,English
en,English
en,English
ru,Pусский
es,Español
es,Español
en,English
en,English
en,English
en,English
es,Español
en,English
en,English
ru,Pусский
en,English
en,English
en,English
en,English
en,English
tr,Türkçe
en,English
es,Español
th,ภาษาไทย
en,English
fr,Français
ko,한국어/조선말
en,English
he,עִבְרִית
en,English
en,English
cn,广州话 / 廣州話
en,English
en,English
tr,Türkçe
en,English
it,Italiano
pl,Polski
en,English
bn,বাংলা
cs,Český
en,English
fr,Français
hi,हिन्दी
en,English
ja,日本語
xx,No Language
en,English
en,English
en,English
en,English
ru,Pусский
de,Deutsch
pl,Polski
ru,Pусский
es,Español
en,English
en,English
en,English
en,English
en,English
en,English
es,Español
en,English
en,English
it,Italiano
ru,Pусский
en,English
it,Italiano
en,English
kk,қазақ
ro,Română
en,English
ja,日本語
en,English
fr,Français
nl,Nederlands
de,Deutsch
en,English
he,עִבְרִית
ja,日本語
en,English
ja,日本語
fa,فارسی
fa,فارسی
tg,
en,English
en,English
en,English
ro,Română
en,English
fr,Français
en,English
hi,हिन्दी
da,Dansk
hu,Magyar
en,English
en,English
en,English
en,English
en,English
en,English
ja,日本語
en,English
sv,svenska
no,Norsk
sv,svenska
en,English
es,Español
en,English
en,English
en,English
en,English
en,English
fr,Français
de,Deutsch
it,Italiano
en,English
en,English
en,English
en,English
de,Deutsch
fr,Français
en,English
en,English
,
ar,العربية
en,English
fr,Français
it,Italiano
ja,日本語
en,English
ja,日本語
en,English
cs,Český
en,English
en,English
es,Español
en,English
is,Íslenska
ru,Pусский
en,English
en,English
cn,广州话 / 廣州話
en,English
es,Español
es,Español
en,English
en,English
en,English
de,Deutsch
zh,普通话
en,English
en,English
de,Deutsch
fr,Français
pl,Polski
en,English
en,English
de,Deutsch
en,English
en,English
en,English
ko,한국어/조선말
en,English
zh,普通话
en,English
en,English
ar,العربية
en,English
fr,Français
de,Deutsch
en,English
en,English
en,English
en,English
fr,Français
ru,Pусский
en,English
en,English
en,English
en,English
en,English
en,English
fr,Français
en,English
en,English
en,English
fr,Français
en,English
es,Español
he,עִבְרִית
en,English
ja,日本語
en,English
ro,Română
en,English
ja,日本語
en,English
it,Italiano
en,English
en,English
en,English
de,Deutsch
en,English
fr,Français
en,English
en,English
es,Español
ko,한국어/조선말
en,English
ja,日本語
en,English
en,English
fr,Français
en,English
th,ภาษาไทย
en,English
en,English
fa,فارسی
ru,Pусский
en,English
cn,广州话 / 廣州話
zh,普通话
en,English
en,English
en,English
fr,Français
es,Español
cn,广州话 / 廣州話
zh,普通话
en,English
en,English
fr,Français
de,Deutsch
es,Español
en,English
cn,广州话 / 廣州話
en,English
en,English
en,English
en,English
,
en,English
de,Deutsch
en,English
en,English
en,English
en,English
en,English
en,English
pl,Polski
en,English
fr,Français
ar,العربية
en,English
fr,Français
la,Latin
mn,
pt,Português
en,English
en,English
en,English
de,Deutsch
ko,한국어/조선말
cn,广州话 / 廣州話
en,English
en,English
de,Deutsch
it,Italiano
en,English
en,English
en,English
es,Español
es,Español
en,English
fr,Français
fr,Français
ro,Română
fr,Français
en,English
it,Italiano
fr,Français
de,Deutsch
ja,日本語
ja,日本語
ja,日本語
en,English
en,English
ja,日本語
ko,한국어/조선말
en,English
es,Español
en,English
pl,Polski
en,English
en,English
