name,id
Storyline Entertainment,8797.0
Paramount Pictures,4.0
Miramax Films,14.0
Scott Rudin Productions,258.0
Film Council,246.0
Alliance Atlantis Communications,803.0
Pathé Pictures International,1178.0
AAMPI Inc.,2771.0
Bioskop Film,5982.0
Canadian Film or Video Production Tax Credit (CPTC),8582.0
H2O Motion Pictures,11875.0
Aconit Pictures,52620.0
JAP Films,52621.0
Natural Nylon II,52622.0
United Artists Corporation,8213.0
Hart-Sharp Entertainment,11351.0
Potboiler Productions,36615.0
Bac Films,208.0
Canal+Polska,250.0
Heritage Films,260.0
Studio Babelsberg,264.0
Agencja Produkcji Filmowej,266.0
Beverly Detroit,267.0
FilmFernsehFonds Bayern,268.0
Filmboard Berlin-Brandenburg (FBB),269.0
Mainstream S.A.,271.0
R.P. Productions,355.0
StudioCanal,694.0
Filmförderungsanstalt (FFA),4247.0
Canal+,5358.0
Interscope Communications,10201.0
Telewizja Polska (TVP),19150.0
Runteam,31087.0
,
Cardinal Pictures (II),14276.0
Planet Productions,6562.0
Helkon Media AG,2216.0
Cine Groupe,15546.0
Das Werk Productions,91006.0
F.D. Cinematografica,17893.0
Twentieth Century Fox Film Corporation,306.0
Embassy International Pictures,10214.0
,
Miramax Films,14.0
Allied Filmmakers,1755.0
Mad Chance,1757.0
Gemini Films,6584.0
Madragoa Filmes,11143.0
Light Night,69232.0
Pandora Cinema,185.0
Gaylord Films,5367.0
Parallel Entertainment,19342.0
Twentieth Century Fox Film Corporation,306.0
Robert Simonds Productions,3929.0
Mediastream Dritte Film GmbH & Co. Beteiligungs KG,19352.0
mr. kirby productions,87807.0
Les Films Du Fleuve,1926.0
Archipel 35,2695.0
Radio Télévision Belge Francophone (RTBF),7466.0
,
Apostle,6996.0
Gold Circle Films,12026.0
Lemon Sky Productions,13190.0
,
Metro-Goldwyn-Mayer (MGM),8411.0
David Ladd Films,21447.0
Castle Rock Entertainment,97.0
Jerry Bruckheimer Films,130.0
Warner Bros.,6194.0
Columbia Pictures,5.0
Columbia Pictures Corporation,441.0
China Film Group Corporation (CFGC),14714.0
O2 Filmes,345.0
VideoFilmes,346.0
Wild Bunch,856.0
Globo filmes,10954.0
Lumiere,11444.0
Hank Levine Film,11445.0
Lereby Productions,11446.0
Nimbus Film,6142.0
Rysher Entertainment,11661.0
RKO Radio Pictures,6.0
Road Movies Filmproduktion GmbH,45.0
Les Films du Losange,223.0
Bavaria Film,1704.0
Westdeutscher Rundfunk (WDR),7025.0
Filmverlag der Autoren,10869.0
Wim Wenders Productions,27992.0
Universal Pictures,33.0
Olmos Productions,8847.0
YOY,63240.0
Orsay Films,2325.0
Regency Enterprises,508.0
Warner Bros.,6194.0
Universal Pictures,33.0
Pantera Film,1594.0
Warner Bros.,6194.0
Paramount Pictures,4.0
Paramount Pictures,4.0
Paramount Pictures,4.0
Hal Wallis Productions,3468.0
Universal International Pictures (UI),10330.0
Orion Pictures,41.0
Trinacra Films,4765.0
Warner Bros.,6194.0
Pan Arts,8792.0
Orion Pictures,41.0
Paramount Pictures,4.0
Paris Film,7046.0
Orion Pictures,41.0
Filmways Pictures,1138.0
,
Orion Pictures,41.0
Village Roadshow Pictures,79.0
Revolution Studios,497.0
Distant Corners Entertainment Group Inc.,21838.0
Blue Star Productions,21839.0
Morningstar Films,21840.0
Renn Productions,82.0
TF1 Films Production,3823.0
Canal+,5358.0
K.G Productions,13837.0
KC Medien,22182.0
Katharina,22370.0
Alive Films,17823.0
,
Omega Entertainment,8101.0
Village Roadshow Pictures,79.0
Clipsal Films,10566.0
,
Columbia Pictures,5.0
Columbia Pictures Corporation,441.0
Miramax Films,14.0
British Broadcasting Corporation (BBC),3324.0
American Playhouse,3906.0
Richard Price,65273.0
,
Xenon Pictures,4717.0
International Films,31400.0
Walt Disney Production,6470.0
Warner Bros.,6194.0
Visual Eyes Productions,8607.0
Film Development Fund,16275.0
Crystalite Productions,57818.0
Walt Disney Productions,3166.0
Beacon Communications,919.0
Beacon Pictures,10157.0
South Street Films,22051.0
Ghiznoz Productions,89437.0
,
DreamWorks Pictures,7293.0
New Line Cinema,12.0
Zide-Perry Productions,3169.0
Birnbaum / Barber Productions,58262.0
Universal Pictures,33.0
Studio Canal,5870.0
ARTE France Cinéma,94.0
BIM Distribuzione,225.0
MK2 Productions,9209.0
R&C Produzioni,19385.0
MP Productions,21321.0
Agav Hafakot,39718.0
Quixote Films,11949.0
Low Key Productions,11950.0
Eastcroft Productions,11951.0
A Loopy Production LLC,29693.0
2 Loop Films,29694.0
Columbia Pictures Corporation,441.0
Charter Film Productions,8622.0
Highlight,10.0
Famous Players Ltd,541.0
Canadian Film Development Corporation (CFDC),4952.0
,
Warner Bros.,6194.0
United States Pictures,11276.0
Hallmark Productions,6435.0
Cinemabrain,14345.0
Japan Video Distribution (JVD) Co. Ltd.,14346.0
Melsat Inc.,14347.0
Ryu Murakami Office,14348.0
Vale Film Productions,8628.0
Shepperton Productions,17890.0
Cinegai S.p.A.,2508.0
,
Metro-Goldwyn-Mayer (MGM),8411.0
AB Svenska Ord,113.0
,
EMI Films Ltd.,538.0
G.W. Films,1555.0
Titan Productions,1582.0
Malpaso Productions,171.0
The Ladd Company,7965.0
Cable and Wireless Finance,31235.0
SLM Production Group,396.0
Metro-Goldwyn-Mayer (MGM),8411.0
Société Nouvelle de Cinématographie,249.0
Canadian Film Development Corporation (CFDC),4952.0
Zoetrope Studios,13349.0
Mercury Pictures,71238.0
,
Malpaso Productions,171.0
Shakey Pictures,11378.0
,
Shelter Films,15784.0
,
Nordisk Film,235.0
Svensk Filmindustri (SF),6181.0
Svenska Filminstitutet (SFI),7446.0
Nordisk Tonefilm,8222.0
Papphammar Produktion,10626.0
Prodekta AB,10627.0
Twentieth Century Fox Film Corporation,306.0
Boardwalk Productions,5771.0
,
Golan-Globus Productions,13549.0
Topcraft,29.0
Rankin/Bass Productions,688.0
Incorporated Television Company,1155.0
Z Films Inc.,6078.0
Lo Wei Motion Picture Company,8039.0
,
,
Centar Film,15165.0
Golden Harvest Company,2521.0
Northshore Investments Ltd.,16379.0
Orion Pictures,41.0
Universal Pictures,33.0
Hand Made Films,12297.0
Frank Yablans Presentations,4988.0
Columbia Pictures Corporation,441.0
HandMade Films,20076.0
ZDF,21404.0
Channel Four,47936.0
Agamemnon Films,4542.0
RAI Radiotelevisione Italiana,20091.0
Ager Cinematografica,44400.0
Gaumont,9.0
Opera Film Produzione,1549.0
Zoetrope Studios,13349.0
,
AVCO Embassy Pictures,494.0
Guardian Trust Company,542.0
RSL Entertainment Corp.,24449.0
Moviecorp VI,45300.0
Paramount Pictures,4.0
Aaron Russo Productions,3496.0
,
Cinesthesia Productions,49393.0
"Geffen Company, The",4354.0
Joseph Hamilton International Productions,10778.0
,
P.P. Film Polski,1587.0
Films A2,875.0
Trinacra Films,4765.0
Les Films du Splendid,13048.0
Arkoff International,4705.0
Larco Productions,17069.0
Gaumont,9.0
Albatros Produktion,2592.0
Planet Film,7011.0
"Columbia Pictures Corporation, Rastar Pictures",43714.0
Argos Films,6116.0
Embassy Pictures Corporation,419.0
,
Maran Film,1627.0
Tango Film,11626.0
Süddeutscher Rundfunk (SDR),16814.0
Rialto Film,29165.0
Trio Film,33352.0
Laura Film,67081.0
SLM Production Group,396.0
Metro-Goldwyn-Mayer (MGM),8411.0
Twentieth Century Fox Film Corporation,306.0
Lion Share,21357.0
,
,
Paramount Pictures,4.0
Fulvia Film,13682.0
Pro-ject Filmproduktion,1448.0
Zweites Deutsches Fernsehen (ZDF),4606.0
Road Movies Filmproduktion,8366.0
Artificial Eye,11895.0
V.O. Filmes,23722.0
Wim Wenders Productions,27992.0
Gray City,77946.0
Pari Films,77947.0
Musidora Films,77948.0
Film International,77949.0
The Australian Film Commission,5186.0
Palm Beach Pictures,73218.0
United Artists,60.0
Televisión Española (TVE),6639.0
Elías Querejeta Producciones Cinematográficas S.L.,12009.0
Chloë Productions,36783.0
Golan-Globus Productions,13549.0
Stephen Weeks Company,90757.0
The Antria Group (TAG),6276.0
Columbia Pictures Corporation,441.0
Sigma Cinematografica Roma,37451.0
,
Wescom Productions,10312.0
Byzantine Productions,60281.0
United Artists,60.0
Titan Productions,1582.0
Blake Edwards,6407.0
Amjo Productions,23534.0
Lakeline Productions Ltd.,23541.0
,
Morison Film Group,14468.0
Venom Productions Limited,14469.0
,
,
Paramount Pictures,4.0
Richmond Light Horse Productions,21858.0
Varius Entertainment Trading A.G.,21859.0
Columbia Pictures Corporation,441.0
Rastar Productions,13945.0
Cactus Films,2462.0
Schweizerische Radio- und Fernsehgesellschaft (SRG),23072.0
Antenne-2 (A2),45627.0
Güney Film,71447.0
Les Films du Diamant,5685.0
City Films,10720.0
Rose Films,20464.0
Thunder Associates,49131.0
,
Paramount Pictures,4.0
Spyglass Entertainment,158.0
Touchstone Pictures,9195.0
Birnbaum / Barber Productions,58262.0
Jackie Chan Films Limited,58263.0
All Knight Productions,58264.0
Twentieth Century Fox Film Corporation,306.0
Regency Enterprises,508.0
Epsilon Motion Pictures,1171.0
New Regency Pictures,10104.0
Marvel Enterprises,19551.0
Walt Disney Pictures,2.0
Walt Disney Television Animation,3475.0
Walt Disney Animation Australia,3476.0
DisneyToon Studios,5391.0
Sony Pictures Classics,58.0
,
,
Epsilon Motion Pictures,1171.0
Tango Films,32598.0
My Cactus,32599.0
,
,
,
Hughes Entertainment,477.0
Warner Bros. Family Entertainment,3592.0
Warner Bros.,6194.0
United Artists,60.0
Walter Wanger Productions,10096.0
Cannon Group,1444.0
City Films,10720.0
Y & M Productions,49219.0
,
United Artists,60.0
Fildebroc,1405.0
Mega Film,1406.0
Paramount-Orion Filmproduktion,1407.0
Universal Productions France S.A.,1408.0
Universal Pictures,33.0
Chaplin Film Productions Ltd.,48755.0
Channel Four Films,181.0
Golan-Globus,1445.0
Golan-Globus,1445.0
"Mirisch Corporation, The",13219.0
Golan-Globus,1445.0
Metro-Goldwyn-Mayer (MGM),8411.0
The Samuel Goldwyn Company,8888.0
TriStar Pictures,559.0
Carolco Pictures,14723.0
Metro-Goldwyn-Mayer (MGM),8411.0
Arwin Productions,1823.0
Ross Hunter Productions Inc.,1830.0
Universal International Pictures (UI),10330.0
Arwin Productions,1823.0
Universal International Pictures (UI),10330.0
British Lion Films,632.0
United Artists,60.0
Intermedia Films,763.0
IM Filmproduktion,1809.0
Cosmic Pictures,1810.0
Metro-Goldwyn-Mayer (MGM),8411.0
Alphaville Films,11462.0
Warner Bros. Pictures,174.0
Turner Pictures,1765.0
Antietam Filmworks,17462.0
Mikona Productions GmbH & Co. KG,24.0
Universal Pictures,33.0
Intermedia Films,763.0
Saturn Films,831.0
Dirty Hands Productions,81128.0
DreamWorks SKG,27.0
The Montecito Picture Company,2364.0
,
,
,
Zentropa Entertainments,76.0
Gold Circle Films,12026.0
,
,
Silver Pictures,1885.0
Warner Bros.,6194.0
Téléfilm Canada,806.0
Capitol Films,826.0
Canadian Film or Video Production Tax Credit (CPTC),8582.0
Metropolitan Films,16419.0
Grosvenor Park Productions,17449.0
Odeon Films,22209.0
Catherine Bailey Ltd.,46694.0
Artists Independent Network,46695.0
,
,
Zenith Entertainment,3644.0
Recorded Picture Company (RPC),11561.0
Paramount Pictures,4.0
Capital Equipment Leasing,15125.0
ARTE France Cinéma,94.0
Israeli Film Fund,4520.0
Centre National de la Cinématographie (CNC),18367.0
Metro-Goldwyn-Mayer (MGM),8411.0
Metro-Goldwyn-Mayer (MGM),8411.0
Tinsel Townsend,36654.0
,
,
,
Warner Bros.,6194.0
Tom Graeff Productions,13941.0
Incorporated Television Company (ITC),15980.0
SBS,948.0
Sidus Pictures,4983.0
Shin Seung-soo Productions,6851.0
Terasource Venture Capital Co. Ltd,23935.0
Abbas Kiarostami Productions,2938.0
Hyde Park Films,1172.0
Touchstone Pictures,9195.0
Columbia Pictures,5.0
Revolution Studios,497.0
Cheyenne Enterprises,890.0
Michael Lobell Productions,13473.0
Eskwad,616.0
StudioCanal,694.0
Wild Bunch,856.0
Les Cinémas de la Zone,1157.0
Nord-Ouest Productions,4176.0
Canal+,5358.0
120 Films,19233.0
Sony Pictures Classics,58.0
Good Machine,10565.0
Antidote Films,20993.0
MTM Cineteve,740.0
Bavaria Film,1704.0
Constantin Film Produktion,5755.0
Media Cooperation One,24212.0
,
Fox Searchlight Pictures,43.0
Kintop Pictures,1490.0
Filmförderung Hamburg,2406.0
UK Film Council,2452.0
Lakeshore Entertainment,126.0
Alphaville Films,11462.0
New Line Cinema,12.0
Hard Eight Pictures,48772.0
,
,
Muse Productions,15231.0
Brink Films,18811.0
Silver Nitrate,23909.0
Farabi Cinema Foundation,79260.0
Metro-Goldwyn-Mayer (MGM),8411.0
Samuel Bronston Productions,10253.0
WDR,46.0
Bioskop-Film GmbH,403.0
Paramount-Orion Filmproduktion,1407.0
Paramount Pictures,4.0
Columbia Pictures,5.0
Universal Pictures,33.0
Michael Laughlin Enterprises,15747.0
Paramount Pictures,4.0
Universal Pictures,33.0
High Road,3066.0
Hollywood Pictures,915.0
United Artists,60.0
Persky-Bright Productions,624.0
Winkast Film Productions,13721.0
,
Paramount Pictures,4.0
Universal Pictures,33.0
Touchstone Pictures,9195.0
Twentieth Century Fox Film Corporation,306.0
Cooga Mooga,10199.0
Joseph M. Schenck Enterprises,10200.0
Hollywood Pictures,915.0
Silver Screen Partners IV,10282.0
Les Films du Losange,223.0
Les Films Ariane,7110.0
Kadokawa Shoten Publishing Co. Ltd.,1194.0
Omega Project,1195.0
,
Channel Four Films,181.0
Mirabai Films,6235.0
La Sept Cinéma,16366.0
Forum Films,20550.0
Doordarshan,66632.0
Cadrage,66633.0
National Film Development Corporation of India (NFDC),76348.0
Universal Pictures,33.0
Paramount,6033.0
Brandywine Productions Ltd.,401.0
Bodega Films,6939.0
Motion Picture Corporation of America,2090.0
Artisan Entertainment,2188.0
Village Roadshow Pictures,79.0
Castle Rock Entertainment,97.0
NPV Entertainment,172.0
Kasdan Pictures,13040.0
WV Films II,24939.0
Walt Disney Pictures,2.0
Miramax Films,14.0
,
Columbia Pictures Corporation,441.0
Seven Arts Productions,516.0
Dino de Laurentiis Cinematografica,1216.0
Thalia AG,49775.0
A.M.A. Film,17087.0
Sandrews,1728.0
Les Films Raoul Ploquin,9055.0
Twentieth Century Fox Film Corporation,306.0
Twentieth Century Fox Film Corporation,306.0
American Zoetrope,70.0
TriStar Pictures,559.0
Office Kitano,567.0
Lumen Films,6216.0
Hu Tong Communications,14524.0
T-Mark,54376.0
Intermedia Films,763.0
Krane Entertainment,25358.0
Paramount Pictures,4.0
David Foster Productions,496.0
Horsepower Films,2199.0
LivePlanet,7161.0
Core Productions,12213.0
Munich Film Partners New Century & Company (MFP) Core Productions,12214.0
DreamWorks SKG,27.0
3 Arts Entertainment,36390.0
DiNovi Pictures,813.0
Gerber Pictures,975.0
Gaylord Films,5367.0
Warner Bros.,6194.0
Sloane Square Films,67990.0
HSI Tomorrow Film,67991.0
,
,
,
Warner Bros.,6194.0
Les Films du Carrosse,53.0
PECF,1650.0
Produzione Intercontinentale Cinematografica (PIC),10460.0
,
Columbia Pictures Corporation,441.0
Santana Pictures Corporation,3248.0
Columbia Pictures Corporation,441.0
Island Pictures,20739.0
Republic Pictures,1432.0
Winter Gold Productions,14958.0
Arte,201.0
Portrait & Cie,15138.0
Fox Searchlight Pictures,43.0
Alliance Atlantis Communications,803.0
Metropolitan Films,16419.0
TNVO,21327.0
,
Fox 2000 Pictures,711.0
Les Films Alain Sarde,635.0
Canal+,5358.0
Arte France Cinéma,6916.0
Studio Images 7,28476.0
Bandai Visual Company,528.0
TriStar Pictures,559.0
Destination Films,769.0
Sunrise,3153.0
Emotion,7122.0
Bones,11596.0
Brad Grey Pictures,10958.0
Sony Pictures Classics,58.0
StudioCanal,694.0
FilmColony,1811.0
Echo Lake Entertainment,22308.0
Yleisradio (YLE),5975.0
Columbia Pictures,5.0
Revolution Studios,497.0
Happy Madison Productions,2608.0
,
Walt Disney Pictures,2.0
Walden Media,10221.0
Earthship Productions,28995.0
Lionsgate,1632.0
Spectacle Entertainment Group,10370.0
Det Danske Filminstitut,118.0
Memfis Film,321.0
Film i Väst,17513.0
,
Natural Nylon Entertainment,804.0
Intrinsic Value Films,2828.0
The 7th Floor,5708.0
Robbins Entertainment,87897.0
Metro-Goldwyn-Mayer (MGM),8411.0
Fox 2000 Pictures,711.0
Castle Rock Entertainment,97.0
Walt Disney Pictures,2.0
Chicago Pacific Entertainment,2377.0
Walden Media,10221.0
Phoenix Pictures,11317.0
Karz Entertainment,4194.0
Big Ticket Productions,4195.0
Warner Bros.,6194.0
Bac Films,208.0
Pandora Filmproduktion,254.0
Procirep,311.0
Galatée Films,793.0
Eurimages,850.0
Canal+,5358.0
Westdeutscher Rundfunk (WDR),7025.0
Télévision Suisse-Romande (TSR),8453.0
Wanda Visión S.A.,10046.0
Conseil Régional de Franche-Comté,11402.0
Eyescreen S.r.l.,12012.0
France 2 Cinéma,15671.0
Les Productions de la Guéville,17873.0
Centre National de la Cinématographie (CNC),18367.0
M&M Productions,1789.0
ABC Pictures,634.0
AB-PT Pictures Corp.,14046.0
Universal Pictures,33.0
Admire Productions Ltd.,19765.0
Coral Productions,19766.0
Triumph Films,23098.0
Anglo Enterprises,10326.0
Vineyard Film Ltd.,10327.0
,
,
Universal Pictures,33.0
Mirage Enterprises,932.0
Northern Lights Entertainment,8816.0
Orion Pictures,41.0
Metro-Goldwyn-Mayer (MGM),8411.0
3Mark Entertainment,3208.0
Handmade Films Ltd.,146.0
Columbia Pictures,5.0
Castle Rock Entertainment,97.0
Nelson Entertainment,365.0
Metro-Goldwyn-Mayer (MGM),8411.0
Warner Bros.,6194.0
Hawn / Sylbert Movie Company,16368.0
Universal Pictures,33.0
Motown Productions,2730.0
,
Hollywood Pictures,915.0
Orly Films,354.0
DD Productions,1524.0
Film Par Film,3620.0
TF1 Films Production,3823.0
Paravision International S.A.,8700.0
Touchstone Pictures,9195.0
Silver Screen Partners IV,10282.0
Samuel Goldwyn Company,798.0
Touchstone Pictures,9195.0
Cinerenta Medienbeteiligungs KG,995.0
Lionsgate,1632.0
Ignite Entertainment,4131.0
Konrad Pictures,85.0
Columbia Pictures Corporation,441.0
Buena Vista International,5892.0
Metro-Goldwyn-Mayer (MGM),8411.0
Furthur Films,33433.0
Family Films,53870.0
GreenStreet Productions,53871.0
,
,
,
,
,
,
Blitz / Welch,76719.0
Walt Disney Pictures,2.0
Teen Life Productions,89603.0
,
,
Fox Searchlight Pictures,43.0
Vía Digital,357.0
Lolafilms S.A.,1025.0
Mr. Mudd Production,2130.0
Antena 3 Televisión,11737.0
,
Alliance Atlantis Communications,803.0
Natural Nylon Entertainment,804.0
Téléfilm Canada,806.0
Astral Media,2743.0
Canadian Film or Video Production Tax Credit (CPTC),8582.0
Ontario Film and Television Tax Credit (OFTTC),54606.0
Columbia Pictures,5.0
Revolution Studios,497.0
Davis Entertainment,1302.0
Rhône-Alpes Cinéma,1666.0
Zoulou Films,4722.0
Tubedale Films,37071.0
FCC,37074.0
,
StudioCanal,694.0
USA Films,987.0
Pretty Pictures,8875.0
Working Title Films,10163.0
TLA Releasing,328.0
Stolen Car Productions,19494.0
Ex-Bo Productions,19495.0
AsDuesDon,19496.0
Zentropa Entertainments,76.0
Liberator Productions,11239.0
Filmhuset AS,17593.0
Troika Entertainment GmbH,28053.0
Embassy Films,40870.0
"Feuer and Martin Production, A",67888.0
Polygram Pictures,67889.0
,
Orion Pictures,41.0
TriStar Pictures,559.0
Cannon Films,4110.0
Metro-Goldwyn-Mayer (MGM),8411.0
Golan-Globus Productions,13549.0
Studio Ghibli,10342.0
,
Cannon Films,4110.0
Film and Television Corporation,93636.0
United Artists,60.0
Paramount Pictures,4.0
Embassy Pictures,44730.0
Metro-Goldwyn-Mayer (MGM),8411.0
Sol C. Siegel Productions,14092.0
Wallis-Hazen,87385.0
Metro-Goldwyn-Mayer (MGM),8411.0
Metro-Goldwyn-Mayer (MGM),8411.0
Village Roadshow Pictures,79.0
NPV Entertainment,172.0
Heineken Branded Entertainment,375.0
Silver Pictures,1885.0
Warner Bros.,6194.0
Canadian Broadcasting Corporation (CBC),12113.0
Dracula Productions Inc.,94410.0
Vonnie Von Helmolt Film,94411.0
Regency Enterprises,508.0
Fox 2000 Pictures,711.0
Epsilon Motion Pictures,1171.0
Mediastream Dritte Film,2522.0
Jinks/Cohen Company,2721.0
Westdeutscher Rundfunk (WDR),7025.0
Bayerischer Rundfunk (BR),7333.0
Hanfgarn & Ufer Film und TV Produktion,24283.0
Loop Filmworks,62350.0
Winstar Film + Video,62351.0
,
Mate Producciones S.A.,732.0
4 Kids Entertainment,34231.0
Universal Pictures,33.0
Spyglass Entertainment,158.0
Shady Acres Entertainment,159.0
Pit Bull Productions,160.0
Warner Bros. Pictures,174.0
Franchise Pictures,1403.0
,
,
Pixar Animation Studios,3.0
De Line Pictures,2609.0
Working Title Films,10163.0
Summit Entertainment,491.0
Newmarket Capital Group,506.0
